global_index,sample_id,split,label,detected,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
578,train_0578,train,1,1,0.9336870312690735,21.73186492919922,5.809791564941406,219.8209686279297,254.8959503173828,67.07391357421875,99.51983642578125,165.98309326171875,105.37226104736328,101.1276626586914,158.89862060546875,71.04666137695312,198.30010986328125,151.3904571533203,203.13616943359375
579,train_0579,train,1,1,0.9247514605522156,20.90357208251953,4.6988983154296875,225.47447204589844,251.83413696289062,76.36925506591797,93.61267852783203,174.6723175048828,96.71259307861328,118.31604766845703,147.5616912841797,83.2273178100586,191.40084838867188,161.64462280273438,194.49899291992188
580,train_0580,train,1,1,0.9296144843101501,9.452423095703125,8.805290222167969,221.3902587890625,247.5612335205078,53.065120697021484,116.15535736083984,148.43060302734375,115.77123260498047,90.49616241455078,170.41189575195312,64.98600769042969,212.54107666015625,134.91168212890625,212.10739135742188
581,train_0581,train,1,1,0.9362814426422119,19.46666717529297,5.6420440673828125,219.84169006347656,257.522216796875,67.75556945800781,102.92427062988281,166.49362182617188,104.84090423583984,109.54259490966797,160.2114715576172,75.8831787109375,200.47132873535156,157.5802001953125,202.3494415283203
582,train_0582,train,1,1,0.9329258799552917,21.3756103515625,4.7794342041015625,220.54498291015625,250.50741577148438,82.7036361694336,101.380126953125,184.82630920410156,112.89190673828125,127.39995574951172,165.7476348876953,79.52943420410156,197.37637329101562,164.6007080078125,208.001708984375
583,train_0583,train,1,1,0.9281519651412964,26.384193420410156,8.264488220214844,215.08238220214844,249.3980255126953,79.39029693603516,108.60421752929688,178.9077911376953,113.5533676147461,122.28400421142578,168.68804931640625,84.27680969238281,203.37197875976562,167.92904663085938,207.40919494628906
584,train_0584,train,1,1,0.9164189100265503,27.248069763183594,6.6870269775390625,221.19712829589844,248.01547241210938,77.26576232910156,91.72235107421875,182.31341552734375,90.72274780273438,121.53024291992188,148.6625213623047,87.23060607910156,192.88352966308594,176.01011657714844,192.65609741210938
585,train_0585,train,1,1,0.9325417876243591,21.490585327148438,7.142547607421875,211.00205993652344,252.09881591796875,61.15406799316406,106.7125244140625,153.881591796875,94.9984359741211,104.62039184570312,151.14981079101562,82.5362548828125,196.90664672851562,157.7763671875,186.01502990722656
586,train_0586,train,1,1,0.9142031073570251,14.299591064453125,4.108482360839844,215.23538208007812,246.60484313964844,68.5972900390625,108.80626678466797,161.95523071289062,100.88227844238281,119.30219268798828,157.7362518310547,86.676025390625,199.87542724609375,156.82684326171875,193.8585662841797
587,train_0587,train,1,1,0.9198898673057556,17.710105895996094,8.155075073242188,212.80760192871094,245.12274169921875,70.37837219238281,100.03974914550781,158.0918731689453,95.09309387207031,112.76216125488281,147.1190643310547,86.22453308105469,194.806640625,152.071044921875,189.7021484375
588,train_0588,train,1,1,0.8883030414581299,21.663421630859375,10.816009521484375,195.32928466796875,241.45172119140625,60.70185089111328,112.52819061279297,145.58285522460938,110.25184631347656,96.14283752441406,160.61314392089844,74.82622528076172,205.9508819580078,137.09857177734375,203.6263427734375
589,train_0589,train,1,1,0.9127184152603149,21.287673950195312,7.386894226074219,216.9378662109375,249.88954162597656,61.01691436767578,114.75345611572266,150.8922882080078,103.68331909179688,98.42984008789062,166.21871948242188,85.54212951660156,206.960693359375,158.45632934570312,197.18991088867188
590,train_0590,train,1,1,0.9141913056373596,12.104827880859375,10.813697814941406,228.42178344726562,241.68751525878906,56.37030029296875,109.71922302246094,151.87533569335938,101.66812133789062,96.2154541015625,159.45262145996094,78.79998779296875,207.10000610351562,148.78201293945312,199.62136840820312
591,train_0591,train,1,1,0.9268771409988403,14.19342041015625,6.0247955322265625,227.55517578125,256.0570068359375,60.02293395996094,113.21782684326172,159.9502410888672,106.27532958984375,104.03950500488281,168.9604034423828,78.89994812011719,209.91571044921875,160.43038940429688,203.9720458984375
592,train_0592,train,1,1,0.9186256527900696,19.170089721679688,6.315338134765625,228.03176879882812,248.63766479492188,82.24852752685547,105.39399719238281,185.39353942871094,107.57518005371094,131.39697265625,163.52951049804688,90.74468231201172,202.73110961914062,175.64111328125,203.83888244628906
593,train_0593,train,1,1,0.9328312873840332,20.25493621826172,-0.1390380859375,218.51197814941406,257.0338134765625,80.88697814941406,100.98775482177734,180.0606231689453,104.27899169921875,129.6707763671875,160.2200927734375,86.53083801269531,199.059814453125,167.08709716796875,201.90090942382812
594,train_0594,train,0,1,0.9214949607849121,18.47339630126953,10.520744323730469,217.1882781982422,245.41786193847656,68.62376403808594,103.28950500488281,160.85650634765625,102.97297668457031,107.13493347167969,150.6182098388672,79.93318176269531,194.5768280029297,150.88723754882812,193.04159545898438
595,train_0595,train,0,1,0.9193761944770813,21.831138610839844,6.2451171875,214.47605895996094,235.06265258789062,72.4027328491211,100.5680160522461,169.8145294189453,101.21453857421875,115.81314086914062,149.1528778076172,83.19021606445312,187.96524047851562,160.300048828125,188.76364135742188
596,train_0596,train,0,1,0.921160101890564,19.03936767578125,4.70343017578125,221.1822509765625,245.06996154785156,68.15626525878906,97.47901916503906,166.79222106933594,99.39441680908203,108.13523864746094,148.965576171875,78.19283294677734,192.43484497070312,155.14759826660156,194.08599853515625
597,train_0597,train,0,1,0.9254804253578186,17.876121520996094,0.10854339599609375,221.0047149658203,240.2455596923828,78.89434814453125,92.9338607788086,177.8443145751953,95.66664123535156,128.08035278320312,144.4840545654297,86.62828063964844,184.9295654296875,165.47012329101562,187.3265380859375
598,train_0598,train,0,1,0.9121146202087402,16.316490173339844,4.538719177246094,216.06007385253906,232.31927490234375,70.25093078613281,101.78323364257812,162.28982543945312,97.44554138183594,114.04725646972656,148.40005493164062,85.55219268798828,188.35638427734375,157.4477996826172,184.74649047851562
599,train_0599,train,0,1,0.9241076707839966,12.0948486328125,0.5398712158203125,218.99472045898438,234.27859497070312,64.35655212402344,89.99394989013672,159.62030029296875,94.82798767089844,102.7088623046875,140.7321014404297,70.5579833984375,182.98284912109375,141.1493682861328,187.90383911132812
600,train_0600,train,0,1,0.9144414067268372,16.038185119628906,5.884185791015625,215.9884796142578,231.10809326171875,65.58511352539062,98.41627502441406,159.28305053710938,96.15568542480469,106.30299377441406,145.650634765625,79.32666015625,187.35873413085938,152.19407653808594,185.76760864257812
601,train_0601,train,0,1,0.9151975512504578,20.87298583984375,3.1578140258789062,236.30630493164062,249.32359313964844,83.18438720703125,110.52964782714844,182.9564666748047,104.64601135253906,135.30389404296875,166.47950744628906,103.03900146484375,213.05020141601562,170.99366760253906,208.51406860351562
602,train_0602,train,0,1,0.9162291288375854,16.857925415039062,10.456779479980469,225.37625122070312,239.2371063232422,78.00067901611328,113.61125183105469,171.52061462402344,100.70631408691406,133.30567932128906,160.7061767578125,103.16438293457031,202.00221252441406,174.59317016601562,190.5021209716797
603,train_0603,train,0,1,0.9207956790924072,19.038421630859375,1.8057327270507812,224.26239013671875,247.8030548095703,76.95948791503906,93.26879119873047,179.06478881835938,94.79680633544922,124.10737609863281,145.12815856933594,85.08845520019531,190.27130126953125,166.3496856689453,192.24403381347656
604,train_0604,train,0,1,0.9232176542282104,12.998077392578125,2.050323486328125,221.36599731445312,238.65579223632812,67.83089447021484,87.85934448242188,163.19671630859375,89.23660278320312,109.43326568603516,139.79730224609375,77.79254913330078,184.75750732421875,149.37318420410156,186.11856079101562
605,train_0605,train,0,1,0.9177934527397156,19.723731994628906,4.485679626464844,213.03993225097656,223.56768798828125,73.68958282470703,94.15481567382812,168.1650390625,92.74488830566406,118.67631530761719,138.17092895507812,84.46459197998047,176.79373168945312,158.50390625,175.84378051757812
606,train_0606,train,0,1,0.9209075570106506,23.178199768066406,2.9027252197265625,211.45863342285156,231.47659301757812,80.98519134521484,94.21688079833984,175.88336181640625,91.37954711914062,132.09397888183594,140.10784912109375,94.2159652709961,180.92405700683594,169.74107360839844,177.95187377929688
607,train_0607,train,0,1,0.9180598258972168,19.3084716796875,8.512855529785156,210.64990234375,232.5343017578125,70.966064453125,93.34786224365234,163.65382385253906,99.82691192626953,108.37007141113281,143.22463989257812,74.348388671875,181.47418212890625,145.31460571289062,187.41604614257812
608,train_0608,train,0,1,0.9121474027633667,23.15765380859375,12.878501892089844,208.33941650390625,230.6345977783203,80.7703857421875,101.1457290649414,168.8213348388672,104.9072036743164,121.70155334472656,147.32276916503906,85.88709259033203,186.60501098632812,152.39773559570312,189.30319213867188
609,train_0609,train,0,1,0.9013516306877136,27.424468994140625,9.99267578125,210.3975830078125,215.19110107421875,83.8016128540039,103.51786804199219,175.47206115722656,103.24473571777344,128.45460510253906,148.7454376220703,94.67762756347656,180.40554809570312,167.175537109375,179.98013305664062
610,train_0610,train,0,1,0.9056664705276489,24.71204376220703,8.992385864257812,220.2201690673828,234.68186950683594,84.03932189941406,101.43111419677734,181.72311401367188,100.27774047851562,131.80282592773438,148.86895751953125,94.45880126953125,190.46612548828125,173.27645874023438,189.8011932373047
611,train_0611,train,0,1,0.9223451614379883,31.213088989257812,8.377166748046875,211.619873046875,237.98974609375,91.27052307128906,105.81989288330078,186.40878295898438,110.41270446777344,137.1779022216797,158.43161010742188,93.984375,193.74661254882812,170.0743865966797,198.21847534179688
612,train_0612,train,0,1,0.914948046207428,20.014022827148438,5.3950042724609375,221.75631713867188,223.7522430419922,85.64085388183594,102.05315399169922,180.46701049804688,101.0637435913086,137.6353759765625,149.15460205078125,97.71553039550781,182.9781036376953,170.91952514648438,182.04806518554688
613,train_0613,train,0,1,0.9089784622192383,16.295135498046875,8.342323303222656,224.3682861328125,232.263916015625,77.43826293945312,96.40644836425781,175.93751525878906,95.30220794677734,126.47222137451172,143.66343688964844,89.1383056640625,184.54132080078125,167.92344665527344,184.31808471679688
614,train_0614,train,0,1,0.9174237251281738,14.165313720703125,5.006172180175781,233.44845581054688,241.98133850097656,72.36737060546875,93.28631591796875,177.76565551757812,90.07113647460938,124.4533462524414,141.9358367919922,86.08226013183594,185.35006713867188,170.71546936035156,183.095458984375
615,train_0615,train,0,1,0.9230558276176453,26.794113159179688,3.4515457153320312,220.625,250.7941436767578,89.34890747070312,97.00472259521484,190.58319091796875,102.83097076416016,137.9755859375,152.48341369628906,91.93427276611328,193.0737762451172,173.54498291015625,198.50515747070312
616,train_0616,train,0,1,0.9233274459838867,25.963844299316406,4.019355773925781,218.64244079589844,245.89990234375,83.79107666015625,94.38652801513672,185.75477600097656,102.32313537597656,129.13504028320312,150.65872192382812,85.50963592529297,190.85504150390625,165.67835998535156,198.34683227539062
617,train_0617,train,0,1,0.9224294424057007,17.408714294433594,1.075531005859375,223.3341522216797,234.50624084472656,77.58547973632812,93.5110855102539,174.69667053222656,94.99058532714844,124.39453887939453,141.6917724609375,86.60352325439453,182.37937927246094,162.15792846679688,183.90338134765625
618,train_0618,train,0,1,0.9222529530525208,25.44945526123047,3.2390594482421875,224.7550811767578,251.15142822265625,90.77247619628906,94.96685791015625,190.910888671875,97.55075073242188,141.59925842285156,148.84429931640625,96.2198715209961,191.4181671142578,177.171630859375,194.04849243164062
619,train_0619,train,0,1,0.924557626247406,26.700523376464844,4.274200439453125,213.97853088378906,240.86227416992188,89.77841186523438,89.64368438720703,184.67880249023438,95.34329986572266,135.50379943847656,140.302734375,91.35324096679688,181.67562866210938,168.20936584472656,187.24163818359375
620,train_0620,train,0,1,0.9035133123397827,19.193771362304688,5.758567810058594,225.376220703125,233.2086639404297,100.17623901367188,99.77094268798828,192.93067932128906,99.71638488769531,157.3672332763672,151.61647033691406,110.87789916992188,191.00387573242188,181.1505126953125,191.11172485351562
621,train_0621,train,0,1,0.9211307764053345,15.900978088378906,3.6553955078125,216.97760009765625,241.55224609375,79.18324279785156,88.65634155273438,171.09710693359375,90.48777770996094,126.31877136230469,137.4817352294922,88.96768951416016,186.6436767578125,157.96519470214844,187.90847778320312
622,train_0622,train,0,1,0.9299986958503723,17.31292724609375,-1.1236648559570312,224.59817504882812,240.26754760742188,85.77117919921875,80.42481231689453,182.90101623535156,85.04512023925781,137.53623962402344,134.26788330078125,92.05404663085938,177.43524169921875,168.4413604736328,180.63833618164062
623,train_0623,train,0,1,0.926620602607727,14.023696899414062,1.019317626953125,229.23562622070312,238.43392944335938,83.58792114257812,79.27088165283203,182.04220581054688,83.92797088623047,135.68238830566406,133.61203002929688,91.05279541015625,179.020263671875,166.95138549804688,182.3520965576172
624,train_0624,train,0,1,0.9280793070793152,20.86346435546875,4.4490203857421875,221.40396118164062,245.67779541015625,84.68580627441406,85.73127746582031,184.21286010742188,95.18525695800781,130.4558563232422,141.78721618652344,84.15489959716797,184.16091918945312,162.56700134277344,192.97000122070312
625,train_0625,train,0,1,0.92197185754776,20.409339904785156,4.234947204589844,226.30894470214844,248.40623474121094,81.67439270019531,92.70800018310547,185.2362823486328,97.4036636352539,130.9210968017578,147.418701171875,85.43891906738281,187.9659423828125,170.9652862548828,191.92733764648438
626,train_0626,train,0,1,0.9337935447692871,20.858963012695312,2.3875503540039062,230.45620727539062,252.4279327392578,90.81671142578125,85.37903594970703,193.1029815673828,91.16378784179688,144.4779052734375,143.48338317871094,93.21609497070312,187.13002014160156,176.6495361328125,192.11618041992188
627,train_0627,train,0,1,0.9318293929100037,19.01976776123047,2.9726028442382812,231.24513244628906,254.1900177001953,86.63184356689453,85.93365478515625,191.75271606445312,96.0982894897461,135.91348266601562,147.88778686523438,85.61686706542969,192.89120483398438,169.41104125976562,201.85955810546875
628,train_0628,train,0,1,0.9278224110603333,20.587974548339844,1.1321792602539062,223.7283172607422,242.87965393066406,74.71784973144531,95.64228820800781,176.50588989257812,102.09071350097656,117.40753173828125,149.49465942382812,78.46507263183594,189.99981689453125,158.32040405273438,195.8103790283203
629,train_0629,train,0,1,0.9315821528434753,14.5498046875,1.2373199462890625,223.4307861328125,248.607666015625,80.03972625732422,81.16168212890625,176.5229034423828,97.10371398925781,120.256591796875,143.50709533691406,73.09390258789062,184.52764892578125,147.24215698242188,198.04803466796875
630,train_0630,train,0,1,0.9305327534675598,13.839019775390625,2.07196044921875,227.592529296875,242.2994842529297,85.11248779296875,80.13578796386719,182.03262329101562,94.99781799316406,129.61297607421875,140.6710205078125,79.29805755615234,179.7926483154297,155.62249755859375,192.69859313964844
631,train_0631,train,0,1,0.9224005937576294,12.150917053222656,1.4264755249023438,226.03839111328125,239.7808380126953,77.317138671875,83.0136947631836,175.494384765625,83.96017456054688,128.78598022460938,134.4446258544922,87.91404724121094,181.9288787841797,164.97650146484375,181.89878845214844
632,train_0632,train,0,1,0.9299742579460144,16.35553741455078,5.867790222167969,222.3820037841797,246.85231018066406,75.21575927734375,85.46935272216797,173.05496215820312,94.903564453125,117.28077697753906,140.47647094726562,76.41542053222656,185.79588317871094,152.5953369140625,193.65069580078125
633,train_0633,train,0,1,0.9283508658409119,21.313316345214844,5.589118957519531,224.89747619628906,243.53233337402344,81.0497817993164,84.72683715820312,184.9962158203125,88.03811645507812,132.41012573242188,139.80311584472656,88.83929443359375,185.85682678222656,171.83355712890625,188.04898071289062
634,train_0634,train,0,1,0.9329413771629333,14.917930603027344,4.064414978027344,229.39125061035156,247.27206420898438,73.72579956054688,74.23906707763672,181.29339599609375,83.88484191894531,119.86540222167969,136.29757690429688,71.78292083740234,182.87484741210938,159.49542236328125,191.04669189453125
635,train_0635,train,0,1,0.9206348657608032,16.26831817626953,5.3992919921875,222.6734619140625,240.8910369873047,76.27851867675781,93.0946273803711,174.1996307373047,90.72929382324219,126.27339172363281,142.95550537109375,89.91716766357422,188.10372924804688,169.40403747558594,185.13525390625
636,train_0636,train,0,1,0.9163036346435547,11.121047973632812,2.732666015625,220.80015563964844,230.78314208984375,73.54903411865234,77.07060241699219,170.42262268066406,78.29208374023438,120.81268310546875,126.41439819335938,83.86038970947266,174.90643310546875,157.98275756835938,175.64605712890625
637,train_0637,train,0,1,0.929549515247345,20.859222412109375,5.9330596923828125,215.26812744140625,246.58578491210938,81.040283203125,90.15481567382812,179.36004638671875,94.43685150146484,130.83230590820312,143.58758544921875,85.97190856933594,189.52627563476562,163.52610778808594,193.18463134765625
638,train_0638,train,1,1,0.9411714673042297,21.71668243408203,0.603271484375,230.0784149169922,254.28549194335938,91.63032531738281,83.7871322631836,192.64422607421875,91.67179107666016,142.57437133789062,142.0485382080078,90.03662109375,181.3443603515625,176.3983154296875,188.5550537109375
639,train_0639,train,1,1,0.9292714595794678,31.69744873046875,11.928749084472656,220.2034912109375,242.4745330810547,141.4198760986328,80.77792358398438,230.61659240722656,93.02099609375,210.80380249023438,142.91134643554688,135.79656982421875,180.16070556640625,208.463134765625,190.78016662597656
640,train_0640,train,1,1,0.9429848790168762,20.647911071777344,0.7286834716796875,227.72825622558594,254.00228881835938,88.23497009277344,82.96676635742188,189.07852172851562,91.06366729736328,137.97169494628906,140.65219116210938,86.58576965332031,179.04879760742188,173.1383056640625,186.3657684326172
641,train_0641,train,1,1,0.9419987797737122,21.244789123535156,0.062774658203125,228.53590393066406,252.57583618164062,92.90946960449219,83.50473022460938,191.50120544433594,90.28770446777344,144.35531616210938,139.90362548828125,91.99269104003906,179.70858764648438,176.07505798339844,186.00387573242188
642,train_0642,train,1,1,0.9415879845619202,19.411788940429688,-0.13713836669921875,230.47467041015625,251.38673400878906,90.97150421142578,86.31430053710938,193.42422485351562,93.0774154663086,144.14935302734375,145.42568969726562,91.66482543945312,182.15347290039062,178.1280059814453,188.334228515625
643,train_0643,train,1,1,0.9384684562683105,20.624046325683594,-1.0133056640625,231.03822326660156,256.23565673828125,94.09599304199219,84.81449127197266,193.7540283203125,94.6565170288086,144.52992248535156,143.61520385742188,90.47305297851562,183.4310302734375,174.0729217529297,192.15625
644,train_0644,train,1,1,0.9396861791610718,18.276840209960938,-0.1086578369140625,233.2222900390625,256.55865478515625,93.03736877441406,83.22694396972656,192.98939514160156,93.91798400878906,144.04678344726562,142.78765869140625,89.018798828125,183.24969482421875,171.76544189453125,192.83236694335938
645,train_0645,train,1,1,0.9408154487609863,16.20915985107422,1.8553848266601562,230.8551788330078,242.86183166503906,94.62240600585938,88.21610260009766,190.75648498535156,96.53701782226562,147.41433715820312,145.2604522705078,92.95106506347656,180.5760955810547,171.38941955566406,188.60987854003906
646,train_0646,train,1,1,0.939249575138092,23.882598876953125,2.3809890747070312,226.48910522460938,249.03675842285156,95.70016479492188,85.07577514648438,193.42176818847656,97.06875610351562,144.8260955810547,143.7517852783203,90.43704223632812,181.2977294921875,169.61654663085938,192.39111328125
647,train_0647,train,1,1,0.9405075311660767,19.630966186523438,1.7393112182617188,227.82901000976562,254.1062774658203,94.59162139892578,84.7596435546875,192.50465393066406,93.05018615722656,147.4791717529297,142.46359252929688,92.82130432128906,183.67910766601562,174.7618865966797,191.21807861328125
648,train_0648,train,1,1,0.9415645003318787,19.76165771484375,-1.0427627563476562,230.639404296875,255.16311645507812,92.87339782714844,84.07456970214844,190.2110595703125,88.54768371582031,146.7220001220703,139.45498657226562,96.39026641845703,183.29624938964844,176.08006286621094,187.56350708007812
649,train_0649,train,1,1,0.9459288716316223,19.455474853515625,1.3709259033203125,227.54296875,253.1983642578125,84.64338684082031,85.68745422363281,186.2665252685547,86.44342041015625,139.22372436523438,139.98251342773438,93.02607727050781,184.57122802734375,177.64535522460938,184.76358032226562
650,train_0650,train,1,1,0.9434181451797485,20.0252685546875,0.40478515625,225.89718627929688,253.48641967773438,86.9879150390625,81.83724212646484,186.44512939453125,87.9813232421875,136.90347290039062,138.7138671875,87.52869415283203,179.195556640625,172.641845703125,184.86990356445312
651,train_0651,train,1,1,0.9455203413963318,17.302818298339844,0.9772186279296875,226.92701721191406,259.4730529785156,81.21820068359375,83.58139038085938,184.12875366210938,92.30189514160156,129.01829528808594,143.8900146484375,79.3896484375,184.98257446289062,166.60572814941406,192.7896270751953
652,train_0652,train,1,1,0.94718337059021,15.199775695800781,1.0494537353515625,228.0487823486328,258.6690368652344,81.38812255859375,81.56674194335938,184.8944091796875,91.59964752197266,129.70680236816406,143.49916076660156,77.29039764404297,183.34413146972656,166.45941162109375,192.3851776123047
653,train_0653,train,1,1,0.9419129490852356,18.753746032714844,1.0429458618164062,227.4113311767578,250.54869079589844,83.69029235839844,87.01396179199219,187.1361541748047,90.5189208984375,136.78823852539062,145.0697021484375,88.54814910888672,186.06582641601562,173.3952178955078,189.6182861328125
654,train_0654,train,1,1,0.9246175289154053,18.432723999023438,3.8376007080078125,229.65594482421875,243.09442138671875,76.88514709472656,94.99898529052734,179.67564392089844,93.55369567871094,128.1038360595703,146.27032470703125,88.90933990478516,187.28369140625,169.5093994140625,186.36517333984375
655,train_0655,train,1,1,0.933809220790863,14.781051635742188,3.87823486328125,226.1009063720703,249.55111694335938,83.0457763671875,84.91229248046875,180.41915893554688,95.65757751464844,128.68324279785156,141.7340087890625,79.49840545654297,181.0489501953125,159.48336791992188,190.45071411132812
656,train_0656,train,1,1,0.9273302555084229,11.864364624023438,6.3339080810546875,232.52615356445312,246.5675048828125,90.71322631835938,88.8552017211914,192.2272186279297,102.62338256835938,143.3826904296875,152.4736785888672,85.08189392089844,185.07899475097656,168.6671142578125,197.67742919921875
657,train_0657,train,1,1,0.9229094386100769,16.42736053466797,6.824394226074219,229.3787078857422,243.9722137451172,94.54470825195312,85.62362670898438,196.58773803710938,95.30121612548828,149.64537048339844,148.78781127929688,95.7754135131836,187.70069885253906,175.8319854736328,196.15049743652344
658,train_0658,train,1,1,0.9251090884208679,16.473968505859375,5.7363433837890625,225.1707763671875,244.49681091308594,95.56405639648438,89.93258666992188,194.20335388183594,101.7577896118164,148.114501953125,152.58380126953125,93.4891586303711,190.9266357421875,169.65469360351562,201.7725067138672
659,train_0659,train,1,1,0.9255168437957764,15.812736511230469,8.129127502441406,225.04176330566406,231.1853790283203,103.36300659179688,90.31071472167969,193.72401428222656,103.82971954345703,156.85336303710938,150.8196563720703,97.25251007080078,178.22251892089844,169.64744567871094,190.3879852294922
660,train_0660,train,1,1,0.9457418918609619,18.25580596923828,0.46802520751953125,225.3012237548828,251.62232971191406,85.12681579589844,82.46662902832031,184.3611602783203,86.2142333984375,136.9777374267578,137.87850952148438,87.50157165527344,176.92062377929688,173.48324584960938,180.57449340820312
661,train_0661,train,1,1,0.9476574659347534,18.230087280273438,-0.47408294677734375,226.340087890625,250.4247589111328,83.40147399902344,82.20726013183594,182.92327880859375,84.35139465332031,134.80885314941406,136.32720947265625,87.41566467285156,176.00331115722656,173.9030303955078,178.06802368164062
662,train_0662,train,1,1,0.9368976354598999,16.193832397460938,7.7894439697265625,223.01986694335938,243.38751220703125,97.18980407714844,86.60526275634766,193.90333557128906,92.83274841308594,154.5495147705078,146.87554931640625,99.3211898803711,189.1851348876953,175.13665771484375,194.7578125
663,train_0663,train,1,1,0.9089804887771606,24.23572540283203,14.947761535644531,217.7216339111328,238.64588928222656,94.21463012695312,98.67256927490234,183.95474243164062,105.54511260986328,139.3802032470703,152.166015625,96.87625885009766,193.257568359375,163.51597595214844,198.22451782226562
664,train_0664,train,1,1,0.8989705443382263,21.403358459472656,18.39739990234375,213.7086944580078,236.42904663085938,96.53862762451172,94.62786865234375,179.55694580078125,102.08092498779297,139.77684020996094,146.21124267578125,100.36811065673828,189.09884643554688,157.8509521484375,195.16949462890625
665,train_0665,train,1,1,0.9229757785797119,30.234222412109375,10.358299255371094,211.75515747070312,243.11656188964844,82.8369140625,95.75133514404297,178.8305206298828,104.86244201660156,120.30667877197266,153.3323974609375,84.43867492675781,198.14010620117188,156.46340942382812,204.39013671875
666,train_0666,train,0,1,0.9358342885971069,15.77227783203125,5.416694641113281,207.55621337890625,250.03883361816406,66.24527740478516,93.51981353759766,162.51356506347656,99.76519775390625,107.42630767822266,149.7842254638672,70.56324005126953,191.73983764648438,147.29043579101562,197.4166259765625
667,train_0667,train,0,1,0.9406048059463501,18.750450134277344,5.3924407958984375,214.34178161621094,251.91641235351562,71.29583740234375,100.08596801757812,169.1529083251953,100.02525329589844,119.7344970703125,152.7640380859375,81.94076538085938,192.81161499023438,163.03860473632812,192.79037475585938
668,train_0668,train,0,1,0.9386710524559021,18.83228302001953,5.505058288574219,215.3943634033203,252.11012268066406,71.12885284423828,100.24465942382812,169.20782470703125,101.13062286376953,117.9882583618164,154.42803955078125,80.55831909179688,192.98411560058594,164.06736755371094,193.57675170898438
669,train_0669,train,0,1,0.9457594752311707,19.718231201171875,4.7845916748046875,214.5328369140625,250.14401245117188,73.33451843261719,96.0198745727539,172.17288208007812,97.68475341796875,121.53440856933594,150.22706604003906,81.54745483398438,191.24478149414062,163.40980529785156,192.68630981445312
670,train_0670,train,0,1,0.9441356062889099,17.401611328125,5.557258605957031,213.22683715820312,254.2598419189453,69.67916107177734,105.35176086425781,166.45726013183594,109.43366241455078,112.67880249023438,163.4678955078125,73.8484115600586,198.81907653808594,153.54434204101562,201.75790405273438
671,train_0671,train,0,1,0.9424945116043091,16.685829162597656,4.5667877197265625,211.65133666992188,248.94943237304688,70.15174865722656,94.57576751708984,168.7889404296875,101.58386993408203,113.9742202758789,151.60606384277344,72.32172393798828,189.26710510253906,154.07554626464844,195.31021118164062
672,train_0672,train,0,1,0.9447636008262634,19.6182861328125,3.721099853515625,222.15087890625,258.5938720703125,74.81793212890625,99.7251205444336,179.58120727539062,105.90818786621094,122.10491180419922,160.0700225830078,78.24280548095703,195.79652404785156,168.20700073242188,201.17068481445312
673,train_0673,train,0,1,0.9441759586334229,17.85540008544922,2.4878921508789062,213.81692504882812,251.98170471191406,70.16865539550781,95.99685668945312,168.47451782226562,98.5528335571289,116.12821197509766,151.195068359375,77.66838073730469,191.44393920898438,160.00259399414062,193.14154052734375
674,train_0674,train,0,1,0.9432210922241211,17.391258239746094,2.896392822265625,214.7766876220703,251.72979736328125,72.05570983886719,95.32862854003906,171.27964782714844,98.56741333007812,119.303466796875,150.855712890625,78.71558380126953,190.9373779296875,161.92877197265625,193.33291625976562
675,train_0675,train,0,1,0.9444493055343628,16.917274475097656,1.6724166870117188,215.68995666503906,254.4641571044922,68.00106811523438,98.88552856445312,169.8018798828125,100.75518035888672,115.23739624023438,155.41915893554688,75.9658203125,194.19140625,161.53494262695312,195.6213836669922
676,train_0676,train,0,1,0.9392025470733643,19.191970825195312,1.967987060546875,217.68634033203125,254.13470458984375,75.11710357666016,98.56292724609375,176.2679443359375,100.12862396240234,124.77690124511719,155.0771026611328,83.82868957519531,193.81964111328125,168.77243041992188,194.77798461914062
677,train_0677,train,0,1,0.9467275738716125,18.2974853515625,2.678314208984375,219.4197998046875,256.83331298828125,76.2861328125,94.43580627441406,181.5835418701172,103.26757049560547,124.47113800048828,157.15570068359375,76.13446807861328,193.98782348632812,166.4393310546875,201.39065551757812
678,train_0678,train,0,1,0.9431126713752747,14.274742126464844,0.5035552978515625,218.3752899169922,256.5484313964844,73.84219360351562,101.83473205566406,174.9297332763672,105.85594940185547,121.56835174560547,163.42892456054688,78.28004455566406,202.1495819091797,162.29562377929688,205.12606811523438
679,train_0679,train,0,1,0.9441372752189636,19.88263702392578,1.1075592041015625,219.08934020996094,256.2132263183594,75.80606079101562,96.54820251464844,178.39193725585938,98.11405181884766,126.55709075927734,152.69784545898438,84.52971649169922,192.5869140625,170.21351623535156,193.44236755371094
680,train_0680,train,0,1,0.9438190460205078,18.9261474609375,1.6403045654296875,218.9453125,255.17965698242188,77.36026763916016,99.01688385009766,180.01278686523438,99.91558837890625,130.18353271484375,155.8971405029297,86.30752563476562,195.1953125,173.51380920410156,195.41647338867188
681,train_0681,train,0,1,0.9434006810188293,14.652473449707031,1.0866317749023438,218.4337921142578,254.05946350097656,67.8181381225586,113.22017669677734,166.82127380371094,115.4595718383789,112.75811767578125,172.1204833984375,75.03263854980469,207.37326049804688,155.59066772460938,208.57762145996094
